order_number,order_date,product_code,quantity,price,sales,country
10168,2003-10-28,S700_4002,39,82.91,3233.49,USA
10178,2003-11-08,S700_4002,45,76.25,3431.25,France
10198,2003-11-27,S700_4002,40,63.67,2546.8,Philippines
10210,2004-01-12,S700_4002,42,70.33,2953.86,Japan
10222,2004-02-19,S700_4002,43,74.03,3183.29,USA
10235,2004-04-02,S700_4002,34,72.55,2466.7,Canada
10250,2004-05-11,S700_4002,38,62.19,2363.22,USA
10262,2004-06-24,S700_4002,35,71.07,2487.45,Spain
10275,2004-07-23,S700_4002,31,72.55,2249.05,France
10284,2004-08-21,S700_4002,32,64.41,2061.12,Norway
10296,2004-09-15,S700_4002,47,86.62,4071.14,Germany
10308,2004-10-15,S700_4002,39,68.11,2656.29,USA
10316,2004-11-01,S700_4002,44,62.19,2736.36,UK
10328,2004-11-12,S700_4002,39,85.87,3348.93,Italy
10339,2004-11-23,S700_4002,50,57.86,2893.0,Japan
10352,2004-12-03,S700_4002,22,75.51,1661.22,USA
10361,2004-12-17,S700_4002,35,100.0,4277.35,Australia
10373,2005-01-31,S700_4002,45,55.62,2502.9,Finland
10386,2005-03-01,S700_4002,44,86.4,3801.6,Spain
10398,2005-03-30,S700_4002,36,87.36,3144.96,France
10401,2005-04-03,S700_4002,28,72.55,2031.4,USA
10416,2005-05-10,S700_4002,43,62.19,2674.17,Italy
10106,2003-02-17,S72_1253,48,52.64,2526.72,Italy
10119,2003-04-28,S72_1253,28,48.17,1348.76,Austria
10131,2003-06-16,S72_1253,21,41.71,875.91,USA
10143,2003-08-10,S72_1253,37,50.65,1874.05,USA
10155,2003-10-06,S72_1253,34,49.16,1671.44,Finland
10167,2003-10-23,S72_1253,40,41.71,1668.4,Sweden
10178,2003-11-08,S72_1253,45,51.15,2301.75,France
10186,2003-11-14,S72_1253,28,52.14,1459.92,UK
10197,2003-11-26,S72_1253,29,41.71,1209.59,Spain
10209,2004-01-09,S72_1253,48,44.69,2145.12,USA
10222,2004-02-19,S72_1253,31,45.69,1416.39,USA
10249,2004-05-08,S72_1253,32,57.61,1843.52,USA
10262,2004-06-24,S72_1253,21,57.11,1199.31,Spain
10274,2004-07-21,S72_1253,32,58.6,1875.2,USA
10283,2004-08-20,S72_1253,43,57.61,2477.23,Canada
10296,2004-09-15,S72_1253,21,45.19,948.99,Germany
10307,2004-10-14,S72_1253,34,53.63,1823.42,USA
10316,2004-11-01,S72_1253,34,43.7,1485.8,UK
10329,2004-11-15,S72_1253,44,86.13,3789.72,USA
10339,2004-11-23,S72_1253,27,76.31,2060.37,Japan
10352,2004-12-03,S72_1253,49,52.64,2579.36,USA
10361,2004-12-17,S72_1253,23,95.2,2189.6,Australia
10373,2005-01-31,S72_1253,25,64.97,1624.25,Finland
10386,2005-03-01,S72_1253,50,87.15,4357.5,Spain
10398,2005-03-30,S72_1253,34,40.22,1367.48,France
10400,2005-04-01,S72_1253,20,56.12,1122.4,USA
10415,2005-05-09,S72_1253,42,57.61,2419.62,Australia
10105,2003-02-11,S72_3212,25,56.78,1419.5,Denmark
10117,2003-04-16,S72_3212,50,43.68,2184.0,Singapore
10129,2003-06-12,S72_3212,32,64.97,2079.04,UK
10142,2003-08-08,S72_3212,39,44.23,1724.97,USA
10153,2003-09-28,S72_3212,50,60.06,3003.0,Spain
10167,2003-10-23,S72_3212,38,48.59,1846.42,Sweden
10177,2003-11-07,S72_3212,40,50.23,2009.2,Spain
10185,2003-11-14,S72_3212,28,64.43,1804.04,USA
10197,2003-11-26,S72_3212,42,50.23,2109.66,Spain
10208,2004-01-02,S72_3212,42,63.88,2682.96,France
10222,2004-02-19,S72_3212,36,63.34,2280.24,USA
10232,2004-03-20,S72_3212,24,49.69,1192.56,UK
10248,2004-05-07,S72_3212,23,65.52,1506.96,USA
10261,2004-06-17,S72_3212,29,50.78,1472.62,Canada
10273,2004-07-21,S72_3212,37,45.86,1696.82,Belgium
10283,2004-08-20,S72_3212,33,51.32,1693.56,Canada
10293,2004-09-09,S72_3212,32,60.06,1921.92,Italy
10306,2004-10-14,S72_3212,35,59.51,2082.85,UK
10315,2004-10-29,S72_3212,40,55.69,2227.6,France
10327,2004-11-10,S72_3212,37,86.74,3209.38,Denmark
10337,2004-11-21,S72_3212,42,97.16,4080.72,USA
10350,2004-12-02,S72_3212,20,100.0,2244.4,Spain
10373,2005-01-31,S72_3212,29,100.0,3978.51,Finland
10386,2005-03-01,S72_3212,43,100.0,5417.57,Spain
10397,2005-03-28,S72_3212,34,62.24,2116.16,France
10414,2005-05-06,S72_3212,47,65.52,3079.44,USA
